order_id,customer_id,order_date,status
ORD-01118,CUST-0232,2024-01-30,Completed
ORD-01119,CUST-0012,2023-02-25,Completed
ORD-01120,CUST-0397,2024-08-08,Completed
ORD-01121,CUST-0136,2024-03-17,Returned
ORD-01122,CUST-0376,2023-08-06,Pending
ORD-01123,CUST-0499,2024-12-21,Completed
ORD-01124,CUST-0392,2024-04-25,Completed
ORD-01125,CUST-0087,2024-05-05,Completed
ORD-01126,CUST-0417,2023-05-07,Completed
ORD-01127,CUST-0056,2024-06-02,Completed
ORD-01128,CUST-0284,2024-02-13,Completed
ORD-01129,CUST-0216,2024-12-19,Completed
ORD-01130,CUST-0222,2023-12-15,Completed
ORD-01131,CUST-0449,2024-05-09,Completed
ORD-01132,CUST-0300,2023-09-07,Completed
ORD-01133,CUST-0245,2023-01-30,Completed
ORD-01134,CUST-0219,2023-04-04,Completed
ORD-01135,CUST-0248,2024-09-24,Completed
ORD-01136,CUST-0210,2024-06-22,Completed
ORD-01137,CUST-0468,2023-09-24,Completed
ORD-01138,CUST-0162,2024-05-24,Completed
ORD-01139,CUST-0135,2023-01-04,Completed
ORD-01140,CUST-0381,2023-01-28,Returned
ORD-01141,CUST-0124,2024-01-06,Completed
ORD-01142,CUST-0252,2024-04-01,Completed
ORD-01143,CUST-0348,2024-11-15,Completed
ORD-01144,CUST-0490,2024-07-08,Returned
ORD-01145,CUST-0083,2023-07-07,Returned
ORD-01146,CUST-0229,2024-08-18,Returned
ORD-01147,CUST-0434,2023-12-25,Completed
ORD-01148,CUST-0385,2024-08-26,Completed
ORD-01149,CUST-0175,2023-05-07,Completed
ORD-01150,CUST-0241,2023-01-20,Completed
ORD-01151,CUST-0081,2023-02-12,Completed
ORD-01152,CUST-0269,2024-12-24,Completed
ORD-01153,CUST-0410,2023-02-28,Completed
ORD-01154,CUST-0298,2024-11-16,Returned
ORD-01155,CUST-0301,2024-06-14,Completed
ORD-01156,CUST-0460,2023-04-17,Completed
ORD-01157,CUST-0054,2024-09-22,Completed
ORD-01158,CUST-0054,2023-04-16,Returned
ORD-01159,CUST-0204,2023-04-15,Pending
ORD-01160,CUST-0397,2024-02-25,Completed
ORD-01161,CUST-0092,2023-07-30,Pending
ORD-01162,CUST-0157,2023-08-01,Returned
ORD-01163,CUST-0230,2023-05-23,Returned
ORD-01164,CUST-0051,2024-03-19,Returned
ORD-01165,CUST-0260,2023-01-20,Completed
ORD-01166,CUST-0208,2023-06-28,Returned
ORD-01167,CUST-0322,2024-02-09,Completed
ORD-01168,CUST-0173,2023-12-22,Completed
ORD-01169,CUST-0130,2024-05-25,Completed
ORD-01170,CUST-0004,2023-06-07,Completed
ORD-01171,CUST-0019,2024-04-17,Pending
ORD-01172,CUST-0327,2024-07-08,Completed
ORD-01173,CUST-0232,2023-10-11,Pending
ORD-01174,CUST-0485,2023-07-07,Completed
ORD-01175,CUST-0381,2024-02-10,Completed
ORD-01176,CUST-0211,2024-02-27,Completed
ORD-01177,CUST-0033,2023-03-10,Returned
ORD-01178,CUST-0123,2024-02-17,Completed
ORD-01179,CUST-0177,2023-04-23,Completed
ORD-01180,CUST-0266,2024-02-20,Completed
ORD-01181,CUST-0117,2024-11-11,Completed
ORD-01182,CUST-0003,2024-01-28,Completed
ORD-01183,CUST-0119,2024-07-09,Returned
ORD-01184,CUST-0109,2023-08-15,Completed
ORD-01185,CUST-0252,2024-11-04,Returned
ORD-01186,CUST-0122,2024-08-16,Completed
ORD-01187,CUST-0022,2024-10-31,Pending
ORD-01188,CUST-0438,2024-06-25,Completed
ORD-01189,CUST-0356,2024-04-19,Completed
ORD-01190,CUST-0465,2024-01-19,Completed
ORD-01191,CUST-0282,2024-11-08,Completed
ORD-01192,CUST-0471,2024-09-11,Completed
ORD-01193,CUST-0269,2023-11-01,Completed
ORD-01194,CUST-0096,2023-03-04,Completed
ORD-01195,CUST-0498,2023-01-03,Completed
ORD-01196,CUST-0073,2023-06-20,Completed
ORD-01197,CUST-0324,2023-02-15,Pending
ORD-01198,CUST-0334,2023-06-04,Completed
ORD-01199,CUST-0142,2023-03-21,Completed
ORD-01200,CUST-0487,2024-12-17,Completed
ORD-01201,CUST-0031,2023-03-11,Completed
ORD-01202,CUST-0285,2024-04-02,Completed
ORD-01203,CUST-0253,2023-09-14,Completed
ORD-01204,CUST-0021,2023-05-08,Completed
ORD-01205,CUST-0277,2024-05-26,Completed
ORD-01206,CUST-0407,2024-12-09,Completed
ORD-01207,CUST-0129,2024-07-31,Completed
ORD-01208,CUST-0263,2024-12-12,Pending
ORD-01209,CUST-0242,2024-03-06,Completed
ORD-01210,CUST-0147,2024-05-06,Completed
ORD-01211,CUST-0278,2023-04-17,Completed
ORD-01212,CUST-0290,2024-09-14,Completed
ORD-01213,CUST-0080,2024-06-29,Returned
ORD-01214,CUST-0039,2023-07-05,Completed
ORD-01215,CUST-0211,2023-09-17,Completed
ORD-01216,CUST-0114,2024-03-21,Completed
ORD-01217,CUST-0098,2023-01-10,Completed
ORD-01218,CUST-0181,2024-08-20,Pending
ORD-01219,CUST-0371,2023-07-24,Completed
ORD-01220,CUST-0365,2023-02-24,Completed
ORD-01221,CUST-0125,2023-08-30,Returned
ORD-01222,CUST-0458,2024-09-02,Completed
ORD-01223,CUST-0238,2023-07-20,Completed
ORD-01224,CUST-0497,2024-01-29,Completed
ORD-01225,CUST-0143,2024-08-15,Completed
ORD-01226,CUST-0119,2023-01-25,Returned
ORD-01227,CUST-0329,2024-07-08,Completed
ORD-01228,CUST-0100,2023-07-30,Completed
ORD-01229,CUST-0259,2024-05-22,Returned
ORD-01230,CUST-0098,2023-05-18,Completed
ORD-01231,CUST-0002,2023-04-12,Completed
ORD-01232,CUST-0282,2024-07-29,Completed
ORD-01233,CUST-0360,2024-08-12,Returned
ORD-01234,CUST-0123,2024-12-17,Completed
ORD-01235,CUST-0105,2024-05-09,Completed
ORD-01236,CUST-0359,2023-12-07,Completed
ORD-01237,CUST-0161,2023-05-23,Completed
ORD-01238,CUST-0182,2023-08-04,Completed
ORD-01239,CUST-0276,2024-04-18,Completed
ORD-01240,CUST-0006,2023-09-10,Completed
ORD-01241,CUST-0048,2023-12-19,Pending
ORD-01242,CUST-0476,2023-05-03,Returned
ORD-01243,CUST-0023,2023-11-17,Completed
ORD-01244,CUST-0346,2023-06-23,Completed
ORD-01245,CUST-0012,2023-03-23,Pending
ORD-01246,CUST-0459,2023-04-07,Pending
ORD-01247,CUST-0434,2024-01-14,Completed
ORD-01248,CUST-0417,2023-09-25,Completed
ORD-01249,CUST-0120,2023-03-14,Completed
ORD-01250,CUST-0047,2024-01-11,Returned
ORD-01251,CUST-0346,2023-04-30,Completed
ORD-01252,CUST-0096,2023-01-12,Completed
ORD-01253,CUST-0121,2023-04-07,Completed
ORD-01254,CUST-0009,2023-11-24,Pending
ORD-01255,CUST-0315,2024-11-27,Returned
ORD-01256,CUST-0445,2023-06-26,Pending
ORD-01257,CUST-0113,2023-07-27,Completed
ORD-01258,CUST-0493,2023-06-27,Returned
ORD-01259,CUST-0042,2023-09-17,Returned
ORD-01260,CUST-0060,2024-06-07,Completed
ORD-01261,CUST-0147,2023-08-24,Completed
ORD-01262,CUST-0208,2024-04-25,Pending
ORD-01263,CUST-0322,2024-10-17,Completed
ORD-01264,CUST-0033,2024-11-21,Completed
ORD-01265,CUST-0400,2024-02-15,Completed
ORD-01266,CUST-0035,2024-06-04,Completed
ORD-01267,CUST-0131,2024-11-01,Completed
ORD-01268,CUST-0154,2024-07-28,Completed
ORD-01269,CUST-0342,2023-08-07,Completed
ORD-01270,CUST-0287,2023-04-07,Returned
ORD-01271,CUST-0273,2023-03-25,Completed
ORD-01272,CUST-0215,2024-10-05,Completed
ORD-01273,CUST-0419,2024-02-11,Returned
ORD-01274,CUST-0153,2023-08-05,Completed
ORD-01275,CUST-0348,2023-09-10,Completed
ORD-01276,CUST-0137,2023-07-25,Returned
ORD-01277,CUST-0042,2024-08-08,Completed
ORD-01278,CUST-0088,2024-03-23,Completed
ORD-01279,CUST-0274,2024-10-03,Completed
ORD-01280,CUST-0222,2023-08-09,Pending
ORD-01281,CUST-0240,2023-12-11,Completed
ORD-01282,CUST-0352,2023-03-30,Completed
ORD-01283,CUST-0062,2024-12-10,Pending
ORD-01284,CUST-0261,2024-01-09,Completed
ORD-01285,CUST-0321,2024-02-08,Completed
ORD-01286,CUST-0270,2023-10-29,Completed
ORD-01287,CUST-0307,2023-07-17,Completed
ORD-01288,CUST-0053,2024-11-23,Completed
ORD-01289,CUST-0191,2023-12-23,Completed
ORD-01290,CUST-0162,2024-05-07,Completed
ORD-01291,CUST-0105,2023-01-28,Completed
ORD-01292,CUST-0500,2023-07-21,Completed
ORD-01293,CUST-0165,2024-08-09,Completed
ORD-01294,CUST-0216,2023-03-06,Completed
ORD-01295,CUST-0151,2023-03-16,Completed
ORD-01296,CUST-0481,2024-08-14,Completed
ORD-01297,CUST-0203,2023-08-14,Completed
ORD-01298,CUST-0110,2023-07-19,Completed
ORD-01299,CUST-0094,2024-02-17,Completed
ORD-01300,CUST-0019,2023-05-23,Returned
ORD-01301,CUST-0030,2023-02-01,Completed
ORD-01302,CUST-0064,2023-01-04,Returned
ORD-01303,CUST-0430,2023-02-27,Completed
ORD-01304,CUST-0084,2023-04-26,Completed
ORD-01305,CUST-0112,2024-05-23,Completed
ORD-01306,CUST-0004,2023-08-06,Completed
ORD-01307,CUST-0014,2023-02-22,Completed
ORD-01308,CUST-0187,2023-01-11,Pending
ORD-01309,CUST-0067,2023-12-15,Completed
ORD-01310,CUST-0381,2024-09-05,Completed
ORD-01311,CUST-0116,2023-09-05,Completed
ORD-01312,CUST-0302,2023-02-16,Completed
ORD-01313,CUST-0471,2023-06-16,Returned
ORD-01314,CUST-0352,2023-12-31,Completed
ORD-01315,CUST-0303,2023-05-18,Pending
ORD-01316,CUST-0455,2024-12-15,Completed
ORD-01317,CUST-0283,2024-07-11,Pending
ORD-01318,CUST-0442,2023-09-09,Returned
ORD-01319,CUST-0340,2024-11-25,Pending
ORD-01320,CUST-0124,2023-08-26,Completed
ORD-01321,CUST-0084,2023-04-13,Completed
ORD-01322,CUST-0130,2024-11-15,Completed
ORD-01323,CUST-0165,2024-12-01,Completed
ORD-01324,CUST-0355,2023-08-17,Completed
ORD-01325,CUST-0173,2024-03-10,Completed
ORD-01326,CUST-0461,2023-05-07,Completed
ORD-01327,CUST-0318,2024-04-13,Returned
ORD-01328,CUST-0060,2024-05-18,Completed
ORD-01329,CUST-0399,2024-06-02,Pending
ORD-01330,CUST-0298,2024-02-20,Completed
ORD-01331,CUST-0356,2024-05-29,Completed
ORD-01332,CUST-0468,2024-02-10,Returned
ORD-01333,CUST-0232,2024-08-21,Returned
ORD-01334,CUST-0245,2023-05-12,Completed
ORD-01335,CUST-0329,2023-12-19,Pending
ORD-01336,CUST-0472,2023-10-31,Completed
ORD-01337,CUST-0401,2024-01-25,Returned
ORD-01338,CUST-0317,2023-04-14,Completed
ORD-01339,CUST-0395,2023-08-25,Completed
ORD-01340,CUST-0112,2024-11-27,Completed
ORD-01341,CUST-0213,2023-03-18,Completed
ORD-01342,CUST-0108,2024-04-08,Completed
ORD-01343,CUST-0110,2024-04-30,Completed
ORD-01344,CUST-0160,2023-12-13,Completed
ORD-01345,CUST-0485,2023-01-25,Pending
ORD-01346,CUST-0449,2023-01-26,Completed
ORD-01347,CUST-0150,2023-07-21,Completed
ORD-01348,CUST-0241,2023-03-16,Completed
ORD-01349,CUST-0205,2023-03-10,Completed
ORD-01350,CUST-0250,2023-04-27,Completed
ORD-01351,CUST-0322,2023-05-20,Completed
ORD-01352,CUST-0208,2024-09-04,Completed
ORD-01353,CUST-0494,2024-04-11,Completed
ORD-01354,CUST-0463,2023-01-23,Completed
ORD-01355,CUST-0353,2024-04-03,Completed
ORD-01356,CUST-0020,2023-04-10,Returned
ORD-01357,CUST-0475,2023-11-04,Returned
ORD-01358,CUST-0286,2023-01-28,Completed
ORD-01359,CUST-0082,2023-03-07,Completed
ORD-01360,CUST-0399,2023-04-07,Completed
ORD-01361,CUST-0437,2023-11-13,Completed
ORD-01362,CUST-0399,2023-12-05,Completed
ORD-01363,CUST-0478,2023-09-15,Pending
ORD-01364,CUST-0039,2024-03-28,Completed
ORD-01365,CUST-0298,2024-06-09,Completed
ORD-01366,CUST-0367,2024-06-15,Completed
ORD-01367,CUST-0113,2024-02-27,Completed
ORD-01368,CUST-0123,2024-02-03,Completed
ORD-01369,CUST-0463,2023-12-25,Completed
ORD-01370,CUST-0158,2023-06-23,Pending
ORD-01371,CUST-0237,2023-12-22,Completed
ORD-01372,CUST-0347,2023-01-08,Completed
ORD-01373,CUST-0181,2024-12-06,Completed
ORD-01374,CUST-0269,2023-09-28,Completed
ORD-01375,CUST-0045,2024-07-06,Returned
ORD-01376,CUST-0290,2024-11-29,Pending
ORD-01377,CUST-0004,2023-12-29,Returned
ORD-01378,CUST-0154,2024-09-21,Completed
ORD-01379,CUST-0424,2023-12-16,Completed
ORD-01380,CUST-0031,2023-04-07,Completed
ORD-01381,CUST-0314,2023-01-20,Completed
ORD-01382,CUST-0244,2023-04-10,Completed
ORD-01383,CUST-0407,2024-11-19,Completed
ORD-01384,CUST-0370,2023-12-13,Completed
ORD-01385,CUST-0314,2023-08-21,Returned
ORD-01386,CUST-0079,2023-11-22,Completed
ORD-01387,CUST-0394,2023-07-06,Pending
ORD-01388,CUST-0420,2024-09-27,Completed
ORD-01389,CUST-0149,2024-12-30,Completed
ORD-01390,CUST-0087,2023-03-03,Completed
ORD-01391,CUST-0333,2024-06-08,Completed
ORD-01392,CUST-0405,2023-09-02,Completed
ORD-01393,CUST-0133,2023-02-04,Completed
ORD-01394,CUST-0407,2024-11-04,Completed
ORD-01395,CUST-0283,2023-02-15,Returned
ORD-01396,CUST-0182,2023-05-31,Completed
ORD-01397,CUST-0401,2023-01-19,Completed
ORD-01398,CUST-0012,2023-12-11,Completed
ORD-01399,CUST-0060,2024-03-13,Returned
ORD-01400,CUST-0025,2023-08-23,Completed
ORD-01401,CUST-0355,2023-02-22,Completed
ORD-01402,CUST-0228,2023-03-26,Completed
ORD-01403,CUST-0096,2024-11-12,Completed
ORD-01404,CUST-0430,2024-08-11,Completed
ORD-01405,CUST-0468,2024-11-14,Completed
ORD-01406,CUST-0157,2024-01-23,Pending
ORD-01407,CUST-0289,2024-02-03,Completed
ORD-01408,CUST-0080,2024-07-27,Completed
ORD-01409,CUST-0410,2024-03-26,Completed
ORD-01410,CUST-0411,2023-11-15,Completed
ORD-01411,CUST-0125,2023-08-02,Completed
ORD-01412,CUST-0354,2023-12-21,Completed
ORD-01413,CUST-0493,2023-02-16,Completed
ORD-01414,CUST-0461,2023-05-21,Completed
ORD-01415,CUST-0056,2024-06-22,Completed
ORD-01416,CUST-0051,2024-09-25,Pending
ORD-01417,CUST-0474,2023-03-16,Completed
ORD-01418,CUST-0249,2023-03-12,Completed
ORD-01419,CUST-0097,2023-03-04,Pending
ORD-01420,CUST-0043,2024-07-31,Returned
ORD-01421,CUST-0385,2023-08-16,Completed
ORD-01422,CUST-0099,2023-08-27,Returned
ORD-01423,CUST-0137,2023-01-10,Completed
ORD-01424,CUST-0484,2024-12-10,Completed
ORD-01425,CUST-0186,2023-11-13,Returned
ORD-01426,CUST-0177,2024-08-05,Returned
ORD-01427,CUST-0038,2024-05-31,Completed
ORD-01428,CUST-0446,2023-04-14,Completed
ORD-01429,CUST-0021,2024-08-07,Completed
ORD-01430,CUST-0217,2024-02-06,Completed
ORD-01431,CUST-0171,2024-03-17,Pending
ORD-01432,CUST-0116,2023-05-27,Completed
ORD-01433,CUST-0206,2024-09-10,Completed
ORD-01434,CUST-0060,2024-11-11,Completed
ORD-01435,CUST-0285,2023-10-24,Completed
ORD-01436,CUST-0032,2023-03-09,Completed
ORD-01437,CUST-0103,2024-09-11,Pending
ORD-01438,CUST-0218,2024-10-09,Completed
ORD-01439,CUST-0454,2024-01-05,Completed
ORD-01440,CUST-0211,2024-02-27,Completed
ORD-01441,CUST-0002,2023-06-12,Completed
ORD-01442,CUST-0421,2023-02-19,Completed
ORD-01443,CUST-0213,2024-11-20,Completed
ORD-01444,CUST-0383,2023-12-19,Completed
ORD-01445,CUST-0051,2023-07-20,Completed
ORD-01446,CUST-0218,2024-05-21,Returned
ORD-01447,CUST-0052,2023-01-20,Completed
ORD-01448,CUST-0128,2023-02-28,Completed
ORD-01449,CUST-0225,2023-06-27,Completed
ORD-01450,CUST-0050,2023-11-25,Completed
ORD-01451,CUST-0113,2023-09-25,Pending
ORD-01452,CUST-0386,2023-05-17,Completed
ORD-01453,CUST-0498,2023-09-14,Completed
ORD-01454,CUST-0128,2023-09-01,Completed
ORD-01455,CUST-0226,2024-01-19,Pending
ORD-01456,CUST-0286,2024-02-15,Completed
ORD-01457,CUST-0172,2024-10-06,Completed
ORD-01458,CUST-0037,2024-08-11,Completed
ORD-01459,CUST-0406,2023-08-02,Completed
ORD-01460,CUST-0417,2024-10-20,Returned
ORD-01461,CUST-0009,2024-01-16,Completed
ORD-01462,CUST-0273,2023-05-18,Completed
ORD-01463,CUST-0276,2023-09-06,Completed
ORD-01464,CUST-0113,2024-06-25,Returned
ORD-01465,CUST-0304,2024-08-22,Completed
ORD-01466,CUST-0210,2023-10-01,Completed
ORD-01467,CUST-0205,2023-04-26,Pending
ORD-01468,CUST-0219,2023-05-21,Completed
ORD-01469,CUST-0010,2023-03-17,Returned
ORD-01470,CUST-0011,2024-05-25,Returned
ORD-01471,CUST-0416,2024-01-03,Completed
ORD-01472,CUST-0363,2023-11-26,Completed
ORD-01473,CUST-0180,2024-05-05,Completed
ORD-01474,CUST-0339,2024-08-27,Completed
ORD-01475,CUST-0420,2024-08-03,Completed
ORD-01476,CUST-0092,2023-04-11,Pending
ORD-01477,CUST-0446,2024-03-06,Completed
ORD-01478,CUST-0298,2024-10-06,Completed
ORD-01479,CUST-0324,2024-07-18,Completed
ORD-01480,CUST-0004,2023-08-29,Completed
ORD-01481,CUST-0056,2023-10-14,Completed
ORD-01482,CUST-0205,2024-10-11,Returned
ORD-01483,CUST-0400,2023-01-24,Completed
ORD-01484,CUST-0290,2024-01-19,Completed
ORD-01485,CUST-0001,2023-03-26,Completed
ORD-01486,CUST-0023,2024-10-15,Completed
ORD-01487,CUST-0254,2023-01-29,Pending
ORD-01488,CUST-0370,2023-01-18,Completed
ORD-01489,CUST-0250,2023-08-29,Completed
ORD-01490,CUST-0186,2023-05-27,Completed
ORD-01491,CUST-0425,2023-12-28,Completed
ORD-01492,CUST-0459,2023-08-07,Completed
ORD-01493,CUST-0217,2023-09-18,Returned
ORD-01494,CUST-0234,2024-02-17,Pending
ORD-01495,CUST-0257,2024-02-14,Completed
ORD-01496,CUST-0258,2024-11-13,Completed
ORD-01497,CUST-0044,2023-12-17,Completed
ORD-01498,CUST-0105,2024-02-16,Completed
ORD-01499,CUST-0447,2024-05-09,Completed
ORD-01500,CUST-0133,2023-05-08,Completed
ORD-01501,CUST-0310,2024-05-01,Completed
ORD-01502,CUST-0356,2024-09-21,Completed
ORD-01503,CUST-0024,2023-08-21,Completed
ORD-01504,CUST-0182,2023-05-11,Completed
ORD-01505,CUST-0028,2023-09-10,Completed
ORD-01506,CUST-0296,2023-07-20,Completed
ORD-01507,CUST-0303,2024-03-03,Completed
ORD-01508,CUST-0387,2024-09-22,Returned
ORD-01509,CUST-0124,2024-03-11,Completed
ORD-01510,CUST-0154,2023-04-02,Completed
ORD-01511,CUST-0356,2023-08-18,Completed
ORD-01512,CUST-0099,2024-05-18,Completed
ORD-01513,CUST-0439,2023-08-30,Completed
ORD-01514,CUST-0363,2024-03-04,Completed
ORD-01515,CUST-0292,2024-05-21,Completed
ORD-01516,CUST-0085,2023-08-29,Completed
ORD-01517,CUST-0479,2024-04-17,Completed
ORD-01518,CUST-0302,2023-10-18,Returned
ORD-01519,CUST-0038,2023-04-09,Completed
ORD-01520,CUST-0032,2023-09-29,Completed
ORD-01521,CUST-0402,2023-11-18,Completed
ORD-01522,CUST-0257,2023-01-02,Completed
ORD-01523,CUST-0156,2024-10-13,Completed
ORD-01524,CUST-0245,2024-01-21,Completed
ORD-01525,CUST-0468,2023-01-27,Completed
ORD-01526,CUST-0155,2024-09-25,Completed
ORD-01527,CUST-0269,2024-09-16,Completed
ORD-01528,CUST-0240,2023-01-09,Completed
ORD-01529,CUST-0269,2023-04-30,Completed
ORD-01530,CUST-0119,2023-09-23,Completed
ORD-01531,CUST-0001,2024-01-06,Completed
ORD-01532,CUST-0024,2024-06-13,Returned
ORD-01533,CUST-0208,2023-11-06,Returned
ORD-01534,CUST-0177,2024-03-22,Completed
ORD-01535,CUST-0015,2023-01-08,Completed
ORD-01536,CUST-0461,2024-04-25,Completed
ORD-01537,CUST-0100,2024-10-30,Completed
ORD-01538,CUST-0419,2024-01-20,Completed
ORD-01539,CUST-0493,2023-11-29,Completed
ORD-01540,CUST-0305,2023-08-05,Completed
ORD-01541,CUST-0405,2024-11-27,Returned
ORD-01542,CUST-0403,2023-01-25,Completed
ORD-01543,CUST-0054,2023-07-29,Completed
ORD-01544,CUST-0336,2023-04-12,Completed
ORD-01545,CUST-0419,2024-09-24,Completed
ORD-01546,CUST-0324,2023-12-19,Completed
ORD-01547,CUST-0035,2024-11-04,Pending
ORD-01548,CUST-0091,2024-04-30,Returned
ORD-01549,CUST-0434,2024-02-11,Completed
ORD-01550,CUST-0234,2024-01-13,Completed
ORD-01551,CUST-0152,2023-05-28,Completed
ORD-01552,CUST-0050,2024-02-15,Completed
ORD-01553,CUST-0430,2024-05-15,Completed
ORD-01554,CUST-0124,2024-12-05,Completed
ORD-01555,CUST-0236,2024-02-05,Completed
ORD-01556,CUST-0380,2024-11-16,Completed
ORD-01557,CUST-0381,2024-11-20,Completed
ORD-01558,CUST-0042,2024-01-17,Returned
ORD-01559,CUST-0281,2023-11-17,Completed
ORD-01560,CUST-0269,2023-04-15,Returned
ORD-01561,CUST-0401,2023-07-16,Completed
ORD-01562,CUST-0360,2024-10-03,Returned
ORD-01563,CUST-0018,2023-04-11,Completed
ORD-01564,CUST-0219,2023-10-17,Completed
ORD-01565,CUST-0056,2024-05-25,Completed
ORD-01566,CUST-0252,2023-06-25,Pending
ORD-01567,CUST-0424,2024-12-12,Completed
ORD-01568,CUST-0396,2024-04-19,Completed
ORD-01569,CUST-0163,2023-01-21,Returned
ORD-01570,CUST-0193,2023-06-30,Completed
ORD-01571,CUST-0443,2024-06-24,Returned
ORD-01572,CUST-0347,2024-09-22,Completed
ORD-01573,CUST-0396,2024-11-07,Completed
ORD-01574,CUST-0440,2024-09-13,Completed
ORD-01575,CUST-0404,2023-02-24,Completed
ORD-01576,CUST-0435,2024-06-16,Completed
ORD-01577,CUST-0330,2023-03-22,Completed
ORD-01578,CUST-0463,2023-02-25,Completed
ORD-01579,CUST-0115,2024-05-20,Returned
ORD-01580,CUST-0296,2023-12-16,Returned
ORD-01581,CUST-0360,2024-04-18,Completed
ORD-01582,CUST-0030,2024-09-13,Completed
ORD-01583,CUST-0024,2023-02-20,Completed
ORD-01584,CUST-0102,2024-01-21,Returned
ORD-01585,CUST-0163,2024-09-01,Completed
ORD-01586,CUST-0361,2023-11-18,Completed
ORD-01587,CUST-0425,2024-01-18,Completed
ORD-01588,CUST-0088,2023-12-30,Pending
ORD-01589,CUST-0370,2024-10-24,Returned
ORD-01590,CUST-0343,2023-02-06,Completed
ORD-01591,CUST-0325,2024-10-02,Returned
ORD-01592,CUST-0195,2024-08-18,Completed
ORD-01593,CUST-0244,2024-08-16,Completed
ORD-01594,CUST-0333,2023-10-28,Returned
ORD-01595,CUST-0287,2024-01-12,Completed
ORD-01596,CUST-0277,2023-09-27,Completed
ORD-01597,CUST-0206,2023-07-03,Pending
ORD-01598,CUST-0052,2024-10-01,Returned
ORD-01599,CUST-0492,2024-01-05,Completed
ORD-01600,CUST-0180,2024-06-12,Completed
ORD-01601,CUST-0435,2023-03-15,Returned
ORD-01602,CUST-0236,2024-07-29,Completed
ORD-01603,CUST-0183,2024-04-25,Pending
ORD-01604,CUST-0118,2024-12-29,Completed
ORD-01605,CUST-0017,2023-04-08,Completed
ORD-01606,CUST-0366,2024-01-30,Completed
ORD-01607,CUST-0094,2024-01-09,Returned
ORD-01608,CUST-0256,2024-01-29,Pending
ORD-01609,CUST-0118,2023-02-09,Completed
ORD-01610,CUST-0133,2023-12-12,Completed
ORD-01611,CUST-0063,2023-08-07,Returned
ORD-01612,CUST-0239,2024-03-26,Completed
ORD-01613,CUST-0479,2023-06-19,Completed
ORD-01614,CUST-0234,2023-11-14,Returned
ORD-01615,CUST-0465,2024-03-28,Returned
ORD-01616,CUST-0151,2023-02-16,Returned
ORD-01617,CUST-0258,2024-07-28,Completed
ORD-01618,CUST-0488,2024-06-06,Completed
ORD-01619,CUST-0026,2023-02-11,Pending
ORD-01620,CUST-0177,2023-02-17,Completed
ORD-01621,CUST-0020,2024-09-12,Completed
ORD-01622,CUST-0467,2023-07-26,Returned
ORD-01623,CUST-0002,2024-09-20,Completed
ORD-01624,CUST-0405,2023-12-31,Returned
ORD-01625,CUST-0278,2023-09-07,Completed
ORD-01626,CUST-0454,2023-07-19,Pending
ORD-01627,CUST-0274,2024-04-26,Completed
ORD-01628,CUST-0080,2023-03-22,Completed
ORD-01629,CUST-0459,2023-10-21,Pending
ORD-01630,CUST-0075,2023-09-10,Completed
ORD-01631,CUST-0257,2023-04-23,Completed
ORD-01632,CUST-0009,2023-09-15,Completed
ORD-01633,CUST-0490,2024-01-21,Returned
ORD-01634,CUST-0219,2024-05-09,Returned
ORD-01635,CUST-0393,2023-03-05,Completed
ORD-01636,CUST-0103,2024-09-28,Completed
ORD-01637,CUST-0329,2024-10-03,Completed
ORD-01638,CUST-0459,2024-05-20,Pending
ORD-01639,CUST-0313,2024-11-05,Pending
ORD-01640,CUST-0069,2023-11-09,Pending
ORD-01641,CUST-0468,2024-08-22,Completed
ORD-01642,CUST-0335,2024-06-14,Completed
ORD-01643,CUST-0170,2024-02-15,Returned
ORD-01644,CUST-0322,2023-05-12,Returned
ORD-01645,CUST-0407,2024-02-12,Completed
ORD-01646,CUST-0318,2024-10-19,Completed
ORD-01647,CUST-0344,2024-12-19,Completed
ORD-01648,CUST-0232,2023-11-24,Completed
ORD-01649,CUST-0462,2023-06-30,Completed
ORD-01650,CUST-0143,2024-06-29,Completed
ORD-01651,CUST-0329,2023-02-25,Completed
ORD-01652,CUST-0490,2023-04-21,Pending
ORD-01653,CUST-0088,2024-02-15,Completed
ORD-01654,CUST-0161,2024-12-23,Pending
ORD-01655,CUST-0282,2023-08-29,Completed
ORD-01656,CUST-0385,2023-11-20,Completed
ORD-01657,CUST-0284,2023-08-24,Completed
ORD-01658,CUST-0149,2023-11-18,Completed
ORD-01659,CUST-0264,2023-01-06,Completed
ORD-01660,CUST-0017,2024-03-10,Completed
ORD-01661,CUST-0223,2024-03-11,Returned
ORD-01662,CUST-0161,2023-08-19,Returned
ORD-01663,CUST-0096,2023-07-12,Completed
ORD-01664,CUST-0336,2024-07-09,Completed
ORD-01665,CUST-0497,2023-05-18,Completed
ORD-01666,CUST-0229,2023-02-04,Completed
ORD-01667,CUST-0472,2023-01-30,Completed
ORD-01668,CUST-0043,2024-10-05,Completed
ORD-01669,CUST-0396,2023-09-23,Completed
ORD-01670,CUST-0151,2023-03-16,Completed
ORD-01671,CUST-0064,2024-10-03,Pending
ORD-01672,CUST-0045,2023-04-19,Pending
ORD-01673,CUST-0079,2023-09-03,Completed
ORD-01674,CUST-0025,2023-01-16,Returned
ORD-01675,CUST-0321,2024-05-10,Completed
ORD-01676,CUST-0325,2024-05-25,Completed
